# s_m, x_m, y_m, psi_rad, kappa_radpm, vx_mps, ax_mps2
62.847592,15.0627027,-8.3089887,1.1812703,-0.1053858,3.3514166,3.3022676
62.9475086,14.9704917,-8.2705502,1.1702629,-0.1148894,3.4484629,3.1188817
63.0474253,14.8787488,-8.2310743,1.1587138,-0.1120647,3.5376762,3.0818491
63.147342,14.7874265,-8.1905638,1.1480073,-0.1022089,3.6236735,3.1414809
63.2472587,14.6965344,-8.1491292,1.1383164,-0.0917809,3.7092832,3.1281599
63.3471754,14.6059886,-8.1068454,1.1296686,-0.0813018,3.7926103,3.085715
63.447092,14.515811,-8.0638376,1.1220628,-0.0709769,3.8730507,3.044724
63.5470087,14.4259113,-8.0201769,1.1154769,-0.0609172,3.9508175,3.00508
63.6469254,14.3362987,-7.9759791,1.1098776,-0.051182,4.0260991,2.953639
63.7468421,14.2468646,-7.9312988,1.1052331,-0.0418238,4.0987449,2.8802555
63.8467588,14.1577283,-7.8863007,1.101515,-0.0326541,4.1683667,2.8099142
63.9466754,14.0685525,-7.8409164,1.0986907,-0.0237938,4.2351854,2.7423936
64.0465921,13.9796346,-7.7953967,1.0967583,-0.0149138,4.2993973,2.6774967
64.1465088,13.8907079,-7.7497051,1.0957119,-0.0059739,4.3611776,2.6150475
64.2464255,13.8017678,-7.7039398,1.0955739,0.0032577,4.4206837,2.5548883
64.3463422,13.7130895,-7.658346,1.0963758,0.0129298,4.4780572,2.4968766
64.4462588,13.6238682,-7.6126199,1.0981958,0.0235378,4.5334264,2.4408836
64.5461755,13.5349939,-7.5673362,1.1011117,0.0351579,4.586908,2.3867923
64.6460922,13.445697,-7.522233,1.1052738,0.0483023,4.6386082,2.3344959
64.7460089,13.3560963,-7.4775206,1.1108483,0.0634845,4.6886241,2.2838969
64.8459256,13.2668721,-7.4337017,1.1180185,0.0814094,4.737045,2.2349055
64.9458422,13.1764608,-7.3902152,1.1273124,0.1040566,4.7839527,2.0899321
65.0457589,13.0861061,-7.3479016,1.1384958,0.1139984,4.8274053,1.81427
65.1456756,12.995434,-7.3066823,1.1496942,0.1103644,4.8648118,1.8584903
65.2455923,12.9038913,-7.2662777,1.1605045,0.1056472,4.9028341,1.9304285
65.345509,12.8120626,-7.2269,1.1707944,0.0999998,4.9420184,2.0271198
65.4454257,12.7199673,-7.1884907,1.1804305,0.0930153,4.9828337,1.9861305
65.5453423,12.6273828,-7.1508829,1.189358,0.0855385,5.0225021,1.9572171
65.645259,12.5344962,-7.1140735,1.1975002,0.0773212,5.0612888,1.9373348
65.7451757,12.4413723,-7.0779992,1.2047872,0.0685764,5.099391,1.9177998
65.8450924,12.3479682,-7.0425499,1.2111912,0.05957,5.1368306,1.8986009
65.9450091,12.2543682,-7.0076622,1.2166861,0.0504264,5.1736286,1.8797277
66.0449257,12.1605948,-6.9732466,1.221263,0.041246,5.2098047,1.8611701
66.1448424,12.0666217,-6.9391965,1.2249297,0.0321359,5.2453779,1.8429186
66.2447591,11.9726193,-6.9054772,1.2276939,0.0232383,5.280366,-2.9581279
66.3446758,11.8785314,-6.8719737,1.2295781,0.0145477,5.2240916,-4.1364649
66.4445925,11.7843145,-6.8385785,1.2306073,0.0060889,5.1443687,-4.3718387
66.5445091,11.6901232,-6.8052573,1.2308048,-0.0020946,5.0587439,-4.2827937
66.6444258,11.5960035,-6.7719394,1.2301974,-0.0100313,4.9734339,-4.1056741
66.7443425,11.5018132,-6.7384905,1.2288083,-0.0177389,4.890255,-3.9455556
66.8442592,11.4076704,-6.7048705,1.2266584,-0.0252248,4.8089646,-3.7997518
66.9441759,11.3137614,-6.6710671,1.2237734,-0.0325574,4.7293576,-3.6679123
67.0440925,11.2198334,-6.6369117,1.2201623,-0.0397123,4.6512205,-3.5488574
67.1440092,11.1259897,-6.6023646,1.2158386,-0.0467056,4.5743494,-3.4393269
67.2439259,11.0325175,-6.5674582,1.2108302,-0.0536616,4.4985975,-3.3416245
67.3438426,10.9390722,-6.5319903,1.2051292,-0.0604426,4.4237554,-3.2547295
67.4437593,10.8457966,-6.4959407,1.1987502,-0.0670704,4.3496216,-3.1745543
67.5436759,10.75299,-6.4593557,1.1917264,-0.0737388,4.276076,-3.1064468
67.6435926,10.6602424,-6.4220029,1.1840337,-0.080142,4.2028627,-3.0483997
67.7435093,10.5678403,-6.3839262,1.1757096,-0.0863635,4.1297558,-3.0007154
67.843426,10.4759353,-6.3451241,1.1667928,-0.0923629,4.0565058,-2.9629954
67.9433427,10.3840874,-6.305344,1.15727,-0.0981416,3.9828551,-2.9072591
68.0432593,10.2929244,-6.264792,1.1471083,-0.1054722,3.9092412,-2.9057903
68.143176,10.2020387,-6.2232158,1.1364282,-0.1048916,3.8342526,-2.9733366
68.2430927,10.1114448,-6.1806192,1.1262198,-0.0992789,3.7559714,-3.1154586
68.3430094,10.0215362,-6.1372442,1.1164002,-0.0978042,3.6721586,-3.1972243
68.4429261,9.9318886,-6.0929091,1.1066215,-0.0995742,3.5841089,-3.1952343
68.5428427,9.8427754,-6.0477221,1.0962484,-0.1081339,3.4938979,-3.0472276
68.6427594,9.75411,-6.0015439,1.0847034,-0.1265064,3.4056401,-2.8425766
68.7426761,9.666094,-5.9542774,1.0708246,-0.1515104,3.321196,-2.6206669
68.8425928,9.5787045,-5.9056227,1.0542569,-0.1801209,3.2413957,-2.4139525
68.9425095,9.4922921,-5.8554513,1.0347732,-0.2093499,3.1661109,-2.2303987
69.0424261,9.4069361,-5.8034762,1.0124318,-0.2381962,3.0949233,-2.0747598
69.1423428,9.3227355,-5.7494149,0.9871695,-0.2659003,3.0272006,-1.9241936
69.2422595,9.2403244,-5.693355,0.9592485,-0.2946412,2.9630096,-1.8177693
69.3421762,9.1591357,-5.6345661,0.9284836,-0.3199495,2.9010644,-1.7196582
69.4420929,9.0800907,-5.5733743,0.8951333,-0.3456701,2.8412197,-1.6296301
69.5420095,9.0034603,-5.5097035,0.8594469,-0.3717697,2.7833209,-1.5782463
69.6419262,8.9286688,-5.4427177,0.8209885,-0.3944086,2.7260757,-1.5241171
69.7418429,8.8569557,-5.3731866,0.7802823,-0.4188053,2.6696291,-1.4709139
69.8417596,8.7885074,-5.3010364,0.7374407,-0.4445537,2.6139973,-1.449069
69.9416763,8.7225728,-5.2250532,0.6916126,-0.4675101,2.5580089,-1.4204652
70.0415929,8.6605696,-5.1464232,0.6433981,-0.4932236,2.5019099,-1.3897713
70.1415096,8.6028142,-5.0652405,0.5928085,-0.521196,2.4457781,-1.3768331
70.2414263,8.5495255,-4.9814653,0.5397994,-0.5485314,2.3888686,-1.3700751
70.341343,8.5005143,-4.8942741,0.4841002,-0.5659811,2.3308596,-1.4078213
70.4412597,8.4565367,-4.8045583,0.4275374,-0.5601255,2.2697086,-1.5676469
70.5411764,8.4176634,-4.7126418,0.3735696,-0.508749,2.1996156,-2.0156917
70.641093,8.3834453,-4.618532,0.3245745,-0.4971623,2.1060642,-1.4424474
70.7410097,8.3543016,-4.5234899,0.2665293,-0.7384969,2.0364816,-0.7197061
70.8409264,8.3320743,-4.4261092,0.1783708,-0.9455124,2.0008588,-0.005003
70.9408431,8.3195835,-4.3276776,0.0709651,-1.1243153,2.0006089,-0.005003
71.0407598,8.3180192,-4.2275983,-0.0394462,-1.095516,2.0003591,0.1113607
71.1406764,8.3274173,-4.1278099,-0.1483061,-1.0869644,2.0059137,0.0575665
71.2405931,8.3474336,-4.0300587,-0.2554668,-1.0755422,2.0087791,-0.1458663
71.3405098,8.3778008,-3.9349232,-0.3622096,-1.065866,2.0015106,-0.2192181
71.4404265,8.4182367,-3.8433332,-0.469122,-1.0628031,1.990537,-0.2821848
71.5403432,8.4682418,-3.756537,-0.5763099,-1.0670137,1.9763218,-0.3302814
71.6402598,8.5271842,-3.6756892,-0.6839256,-1.0785885,1.9595526,-0.3335951
71.7401765,8.5943433,-3.601848,-0.7927583,-1.1054649,1.9424683,-0.3317332
71.8400932,8.669147,-3.5358663,-0.9035473,-1.1234379,1.925329,-0.0046325
71.9400099,8.751153,-3.4785269,-1.0193904,-1.2142583,1.9250885,-0.0046325
72.0399266,8.8391129,-3.4312832,-1.1334651,-1.094598,1.9248481,0.4398389
72.1398432,8.9307771,-3.3940478,-1.2324717,-0.8908156,1.9475458,1.1164535
72.2397599,9.0262247,-3.364809,-1.3120797,-0.7269458,2.0040058,1.5755371
72.3396766,9.1239292,-3.3426116,-1.3821369,-0.6792242,2.0810777,1.5529449
72.4395933,9.2226872,-3.3271514,-1.4483367,-0.6455209,2.1543478,1.4981978
72.53951,9.3218891,-3.3180955,-1.5105168,-0.6054838,2.222747,1.5023683
72.6394266,9.4213921,-3.3150172,-1.5684212,-0.5594208,2.2892854,1.5616212
72.7393433,9.5211217,-3.3174944,-1.6220247,-0.5132012,2.3564574,1.6433083
72.83926,9.62092,-3.3251179,-1.6712978,-0.4677866,2.4251349,1.7414649
72.9391767,9.7205223,-3.3374552,-1.7160824,-0.4243365,2.495853,1.8489019
73.0390934,9.8190295,-3.3539217,-1.7559841,-0.377142,2.5688041,2.0030838
73.13901,9.9166625,-3.3740547,-1.7917266,-0.340673,2.6455694,2.1068682
73.2389267,10.0138747,-3.3975773,-1.8241625,-0.3098411,2.7239787,2.1916855
73.3388434,10.110505,-3.4241625,-1.8539919,-0.2859337,2.8032181,2.243301
73.4387601,10.2057287,-3.4533014,-1.8810324,-0.257449,2.8820684,2.3511641
73.5386768,10.3006173,-3.4850304,-1.9055283,-0.2322154,2.9624583,2.4510707
73.6385934,10.3948106,-3.5189827,-1.9275935,-0.2090962,3.0440048,2.5509392
73.7385101,10.4879199,-3.5547581,-1.9472862,-0.1859366,3.126616,2.6701149
73.8384268,10.5806327,-3.5923743,-1.9648215,-0.1646791,3.2108108,2.7893865
73.9383435,10.6726264,-3.6314763,-1.980268,-0.1446908,3.2964706,2.9141024
74.0382602,10.7640142,-3.6718927,-1.993805,-0.1265168,3.3836449,3.0371907
74.1381768,10.8549377,-3.7134874,-2.0056053,-0.1100555,3.472173,3.1581028
74.2380935,10.9453489,-3.7560596,-2.0159084,-0.096244,3.5618927,3.2031948
74.3380102,11.0353999,-3.7995299,-2.0250383,-0.0886623,3.6506417,3.1580202
74.4379269,11.1249128,-3.8437239,-2.0337171,-0.0862421,3.7360758,3.1145143
74.5378436,11.2141964,-3.8888116,-2.0435469,-0.1103634,3.8184612,2.8726044
74.6377602,11.3029384,-3.9348632,-2.0558614,-0.1375856,3.8929023,2.3959892
74.7376769,11.390868,-3.9820429,-2.0712254,-0.1711523,3.9539205,1.8047509
74.8375936,11.4784052,-4.0308926,-2.0881938,-0.1638546,3.999267,1.8592939
74.9375103,11.5647622,-4.0809574,-2.1039735,-0.1510688,4.0454524,2.0071986
75.037427,11.6502676,-4.1322603,-2.1181443,-0.13253,4.0947272,2.2569389
75.1373436,11.7353776,-4.1848719,-2.1304701,-0.1138224,4.149434,2.5187065
75.2372603,11.8197039,-4.2383329,-2.1408491,-0.0938824,4.2096465,2.7682021
75.337177,11.9034658,-4.2925418,-2.1491691,-0.0726775,4.2748454,2.7023117
75.4370937,11.9870467,-4.3474985,-2.1553577,-0.0509123,4.3375471,2.638935
75.5370104,12.0702355,-4.4028048,-2.1593099,-0.0278821,4.3979157,2.5779072
75.6369271,12.1532161,-4.4583056,-2.1608938,-0.0037035,4.4560985,2.5190804
75.7368437,12.2362743,-4.5139016,-2.1600126,0.0214096,4.512229,2.4623207
75.8367604,12.3193895,-4.5692756,-2.1565034,0.0498649,4.566428,2.4075067
75.9366771,12.402782,-4.624237,-2.1500612,0.07806,4.6188055,2.3545278
76.0365938,12.4866392,-4.6785762,-2.1410635,0.1019276,4.6694622,2.2503273
76.1365105,12.5708757,-4.7319349,-2.129204,0.1374057,4.7173688,1.4144168
76.2364271,12.6557951,-4.7841199,-2.1140795,0.1582994,4.7472324,-0.8801032
76.3363438,12.7420398,-4.8352762,-2.0983093,0.1549603,4.7286723,-1.0391146
76.4362605,12.8281269,-4.8846045,-2.084514,0.1223982,4.7066646,-1.8002616
76.5361772,12.9156116,-4.9333209,-2.0737253,0.0948423,4.6682909,-2.451021
76.6360939,13.0036259,-4.9812368,-2.0652963,0.0740229,4.6155329,-2.9435761
76.7360105,13.0914338,-5.028199,-2.0588379,0.056026,4.5513645,-3.3613768
76.8359272,13.1801893,-5.0750291,-2.0540349,0.0400907,4.4769637,-3.7192128
76.9358439,13.268531,-5.1211864,-2.0507344,0.0263851,4.3931744,-4.0136265
77.0357606,13.3573083,-5.1672729,-2.048728,0.0139032,4.3009214,-4.265398
77.1356773,13.446172,-5.2132467,-2.0479225,0.0023307,4.2006614,-4.3778887
77.2355939,13.534842,-5.2590934,-2.0482367,-0.0085312,4.0952055,-4.2176619
77.3355106,13.6238097,-5.30519,-2.0496178,-0.018976,3.9909746,-4.078577
77.4354273,13.7122764,-5.3512397,-2.0520187,-0.0291351,3.8875239,-3.9565265
77.535344,13.8008958,-5.3976972,-2.0554376,-0.0391962,3.7844678,-3.8497631
77.6352607,13.8891681,-5.4444145,-2.0598531,-0.0492277,3.6814244,-3.8496727
77.7351773,13.9772989,-5.4916108,-2.0651136,-0.0513848,3.575415,-3.8576311
77.835094,14.0651474,-5.539231,-2.0698047,-0.0425387,3.4659355,-4.0005997
77.9350107,14.1528287,-5.5872132,-2.0723003,0.0089206,3.34862,-3.6014811
78.0349274,14.2405255,-5.635095,-2.0675176,0.0868757,3.2393764,-2.8434941
78.1348441,14.3286964,-5.6822425,-2.0548011,0.1681467,3.1504499,-2.1279368
78.2347607,14.4175232,-5.7278374,-2.0338713,0.2509382,3.0822235,-1.6060874
78.3346774,14.5076218,-5.7712977,-2.0055064,0.3165201,3.0297115,-1.118006
78.4345941,14.5988864,-5.8118128,-1.9706031,0.3788844,2.9926138,-0.7553974
78.5345108,14.6917205,-5.8489008,-1.9303588,0.4265418,2.9672855,-0.4540882
78.6344275,14.7859839,-5.8819777,-1.8855293,0.465548,2.9519555,-0.2270731
78.7343441,14.881662,-5.9106349,-1.8376122,0.4941664,2.9442596,-0.1040387
78.8342608,14.9787246,-5.9345663,-1.7872242,0.5095785,2.9407268,-0.0108071
78.9341775,15.0766904,-5.9534914,-1.735847,0.5204891,2.9403596,-0.0108071
79.0340942,15.175793,-5.967362,-1.6839543,0.515938,2.9399924,0.0296572
79.1340109,15.2752286,-5.9760818,-1.6326524,0.5098987,2.9410001,0.078829
79.2339275,15.3751734,-5.9797437,-1.5824435,0.4944558,2.943677,0.2045934
79.3338442,15.4751006,-5.9784627,-1.5338048,0.4767592,2.9506133,0.3383955
79.4337609,15.5747288,-5.9724351,-1.4872885,0.4554788,2.9620502,0.49278
79.5336776,15.6742436,-5.9618525,-1.4427871,0.4333371,2.9786264,0.64425
79.6335943,15.7727981,-5.947036,-1.4007504,0.4106483,3.0001597,0.792521
79.7335109,15.8710099,-5.9281215,-1.3606716,0.3897062,3.0264385,0.919103
79.8334276,15.9682645,-5.9054311,-1.3227331,0.376985,3.0566317,-0.8129056
79.9333443,16.0645967,-5.8790841,-1.2848125,0.3830885,3.0299426,-0.6615228
80.033261,16.1600444,-5.8489663,-1.244701,0.4254681,3.0080488,-0.2758303
80.1331777,16.2537787,-5.8149421,-1.1996608,0.4709551,2.9988727,-0.2709023
80.2330943,16.3460187,-5.7765222,-1.152638,0.4684776,2.9898331,-0.3146086
80.333011,16.436207,-5.7339101,-1.1062798,0.4621641,2.9793007,-0.399313
80.4329277,16.524538,-5.6870755,-1.0603636,0.4556925,2.9658788,-0.4922248
80.5328444,16.6104011,-5.6363921,-1.0146259,0.4620158,2.9492497,-0.4766369
80.6327611,16.6940355,-5.5816756,-0.9681709,0.4689292,2.9330574,-0.4194547
80.7326778,16.7749795,-5.5231226,-0.9207471,0.4802432,2.9187334,-0.3521282
80.8325944,16.8529414,-5.460822,-0.872242,0.4922015,2.9066541,-0.2685778
80.9325111,16.9280458,-5.3944926,-0.8222638,0.5052927,2.897407,-0.1974223
81.0324278,16.999299,-5.3248624,-0.77139,0.5161886,2.8905909,-0.1230206
81.1323445,17.0671435,-5.2513571,-0.7191685,0.5266389,2.8863354,-0.0648459
81.2322612,17.1309278,-5.174505,-0.6661926,0.5344513,2.8840897,-0.0321083
81.3321778,17.1905249,-5.0943555,-0.6124943,0.5388017,2.8829772,-0.0103869
81.4320945,17.2458134,-5.0109716,-0.5584614,0.54155,2.8826172,-0.0103869
81.5320112,17.2963704,-4.9249788,-0.5046141,0.5368867,2.8822571,0.0294799
81.6319279,17.342394,-4.8361039,-0.451109,0.5314451,2.8832789,0.0715476
81.7318446,17.3835076,-4.745226,-0.3988357,0.5168992,2.8857572,0.1850632
81.8317612,17.4199637,-4.6521231,-0.3478589,0.5002052,2.8921578,0.3055396
81.9316779,17.4516898,-4.5574269,-0.2990833,0.4768347,2.9026942,0.4718334
82.0315946,17.4788822,-4.4612919,-0.2526963,0.4488657,2.9188905,0.6650494
82.1315113,17.5017513,-4.3639698,-0.2094267,0.4170845,2.9415677,0.8802268
82.231428,17.5205286,-4.2658981,-0.1695786,0.3789361,2.9713161,1.1434435
82.3313446,17.5356054,-4.1670043,-0.1336546,0.3396363,3.0095211,1.4125191
82.4312613,17.5473049,-4.0678564,-0.1020528,0.2927615,3.0560572,1.7540841
82.531178,17.5561136,-3.96823,-0.0750953,0.246015,3.1128781,2.1039996
82.6310947,17.5624729,-3.8685491,-0.0532212,0.192168,3.1796949,2.5444549
82.7310114,17.5669198,-3.7686878,-0.0366706,0.1383897,3.2586695,3.0171763
82.830928,17.5699869,-3.6688043,-0.0256644,0.0819136,3.3499044,3.3110205
82.9308447,17.5722354,-3.5689019,-0.0202373,0.0286184,3.4472469,3.2615221
83.0307614,17.5741953,-3.4690012,-0.0198027,-0.0199744,3.5405187,1.5220294
83.1306781,17.5763499,-3.3691208,-0.0239964,-0.0600968,3.5832143,-3.3820817
83.2305948,17.5791018,-3.2692555,-0.0316526,-0.0931571,3.4876313,-3.377869
83.3305114,17.5827413,-3.1694447,-0.0409102,-0.0789587,3.389478,-3.6007992
83.4304281,17.5871682,-3.0696058,-0.0471659,-0.0462382,3.2816156,-4.0131699
83.5303448,17.5920026,-2.969884,-0.0484943,0.0238473,3.1570613,-3.605215
83.6302615,17.5966069,-2.8699949,-0.0423933,0.0980191,3.0408212,-3.0228683
83.7301782,17.6002269,-2.7702149,-0.0289007,0.1721644,2.939817,-2.4939288
83.8300948,17.6021325,-2.6702422,-0.0079729,0.2475704,2.8537964,-1.9521083
83.9300115,17.601557,-2.5703157,0.0208611,0.3298382,2.7846108,-1.4651233
84.0299282,17.5976869,-2.470441,0.0579222,0.4080003,2.7315338,-1.0483359
84.1298449,17.5897558,-2.3708266,0.102132,0.4772245,2.6929137,-0.7031647
84.2297616,17.5770894,-2.2717097,0.1530389,0.5351681,2.6666962,-0.4157542
84.3296782,17.559154,-2.1734508,0.2088357,0.5823737,2.6510728,-0.2253239
84.4295949,17.5355343,-2.0763509,0.2688799,0.6133907,2.6425669,-0.065582
84.5295116,17.5060403,-1.9809696,0.3313139,0.63746,2.640086,-0.0330915
84.6294283,17.4705135,-1.8875382,0.3954557,0.64273,2.6388334,-0.0087021
84.729345,17.4291233,-1.7967123,0.4597934,0.6463936,2.6385038,-0.0087021
84.8292616,17.3819006,-1.7085791,0.5237543,0.6331601,2.6381743,0.0845289
84.9291783,17.3292683,-1.6237234,0.5864116,0.6202338,2.6413737,0.1639978
85.029095,17.2714249,-1.5421979,0.6474296,0.6009271,2.6475701,0.2789628
85.1290117,17.2088513,-1.4643675,0.7066155,0.5843209,2.658077,0.3627225
85.2289284,17.1418271,-1.3902992,0.7641163,0.5665563,2.6716769,0.4470793
85.328845,17.070771,-1.3201812,0.8195154,0.5397394,2.688345,0.5901621
85.4287617,16.9959818,-1.2539372,0.8717374,0.505186,2.7101906,0.7801602
85.5286784,16.9178515,-1.1914278,0.9190244,0.4340322,2.7388017,1.2349329
85.6285951,16.8372985,-1.1325333,0.9587888,0.3649538,2.7834899,1.6627207
85.7285118,16.7541462,-1.0763883,0.9948279,0.3535418,2.8425487,1.633253
85.8284285,16.6696541,-1.0235894,1.0296164,0.3504846,2.8993898,1.5431568
85.9283451,16.5830802,-0.9736327,1.0655043,0.3662437,2.95209,1.2973532
86.0282618,16.4948923,-0.9269523,1.1026596,0.380875,2.9956785,1.0707755
86.1281785,16.4048969,-0.8836161,1.1417442,0.4019512,3.0311824,0.7953604
86.2280952,16.3131393,-0.8438886,1.1830178,0.4236413,3.0572874,0.5285382
86.3280119,16.2199437,-0.8081428,1.2264631,0.4463847,3.0745123,0.2686766
86.4279285,16.1250113,-0.7764926,1.2717188,0.4587611,3.0832315,0.1269886
86.5278452,16.0288874,-0.7492766,1.3182322,0.4683759,3.087344,0.0236699
86.6277619,15.9315878,-0.7265787,1.3649976,0.468206,3.0881099,0.0230694
86.7276786,15.8331935,-0.7084237,1.4114096,0.4541285,3.0888562,0.1552187
86.8275953,15.7345494,-0.6948117,1.4555879,0.4334054,3.0938731,0.3394564
86.9275119,15.634724,-0.6853774,1.4967852,0.3877706,3.1048165,0.7498858
87.0274286,15.5350035,-0.6798415,1.5329671,0.3306525,3.1288556,1.2507618
87.1273453,15.4351907,-0.6775902,1.5622863,0.2562883,3.1685457,1.9143975
87.227262,15.3350723,-0.6778971,1.584176,0.1800858,3.2283497,2.6100749
87.3271787,15.2355581,-0.6799847,1.5980123,0.1017167,3.3081448,3.3322478
87.4270953,15.135726,-0.6831121,1.6052145,0.041761,3.4073034,3.2818362
87.527012,15.0360088,-0.6866763,1.6074326,0.0138857,3.5022188,3.2335587
87.6269287,14.9360819,-0.69039,1.6082789,0.0042094,3.5932867,3.187217
87.7268454,14.8362648,-0.6941527,1.6086563,0.0033492,3.6808453,3.1426416
87.8267621,14.7364267,-0.6979496,1.6089406,0.0022309,3.7651861,3.0996862
87.9266787,14.6365336,-0.7017707,1.6090987,0.0009403,3.846563,3.0582234
88.0265954,14.5367324,-0.7055981,1.6091385,-0.0001408,3.9251984,3.0181418
88.1265121,14.4368818,-0.709426,1.6090703,-0.0012338,4.0012883,2.9786989
88.2264288,14.3370075,-0.7132424,1.6088916,-0.0023416,4.0749909,2.9042521
88.3263455,14.2371926,-0.7170333,1.6086044,-0.0034047,4.1455901,2.8329275
88.4262621,14.1373321,-0.7207918,1.6082115,-0.0044553,4.2133159,2.764494
88.5261788,14.0374756,-0.7245057,1.6077143,-0.0054949,4.2783723,2.6987472
88.6260955,13.9376382,-0.728164,1.6071141,-0.0065166,4.340941,2.6355043
88.7260122,13.8377693,-0.7317584,1.6064121,-0.0075298,4.4011851,2.5746018
88.8259289,13.7379181,-0.7352769,1.6056098,-0.0085312,4.4592513,2.5158926
88.9258455,13.6380609,-0.7387104,1.6047076,-0.0095242,4.515272,2.4592434
89.0257622,13.5381872,-0.7420493,1.6037064,-0.0105134,4.5693676,2.4045335
89.1256789,13.4383281,-0.7452828,1.6026071,-0.011494,4.6216475,2.3516529
89.2255956,13.3384555,-0.7484018,1.6014096,-0.0124732,4.672212,2.3005011
89.3255123,13.2385814,-0.7513963,1.6001144,-0.0134522,4.7211526,2.2509858
89.4254289,13.1387018,-0.7542566,1.5987215,-0.0144278,4.7685536,2.2030225
89.5253456,13.0388193,-0.7569729,1.5972309,-0.015407,4.8144928,2.156533
89.6252623,12.9389372,-0.7595353,1.5956426,-0.0163888,4.8590419,2.1114452
89.725179,12.8390387,-0.7619344,1.5939557,-0.0173736,4.9022674,2.0676923
89.8250957,12.7391523,-0.7641598,1.5921704,-0.0183656,4.9442309,2.0252123
89.9250123,12.6392515,-0.766202,1.5902855,-0.0193627,4.9849899,1.9839474
90.024929,12.5393414,-0.7680511,1.5883004,-0.0203696,5.0245978,1.9561429
90.1248457,12.4394574,-0.7696963,1.5862148,-0.0213867,5.0633473,1.9362795
90.2247624,12.33953,-0.7711286,1.5840267,-0.0224051,5.1014134,1.9167628
90.3246791,12.2396167,-0.772337,1.5817361,-0.0234515,5.1388182,1.8975816
90.4245957,12.1397322,-0.773311,1.5793403,-0.0245194,5.1755823,1.8787255
90.5245124,12.0397791,-0.7740409,1.5768397,-0.0255175,5.2117257,1.8601846
90.6244291,11.9398634,-0.7745158,1.5742521,-0.0258737,5.247267,1.8419492
90.7243458,11.8399686,-0.774733,1.5717005,-0.0252128,5.2822244,1.8240105
90.8242625,11.7400158,-0.7746985,1.5692109,-0.0246077,5.3166147,1.8063596
90.9241791,11.6401246,-0.7744183,1.5667834,-0.0239913,5.3504545,1.7889885
91.0240958,11.5402127,-0.7738987,1.5644179,-0.0233579,5.3837592,1.7718893
91.1240125,11.4402783,-0.7731457,1.5621155,-0.0227187,5.4165437,1.7550545
91.2239292,11.340395,-0.7721663,1.5598785,-0.02207,5.4488223,1.7384768
91.3238459,11.2404753,-0.7709663,1.5577058,-0.0214143,5.4806085,1.7221494
91.4237626,11.1405579,-0.7695524,1.555599,-0.0207515,5.5119155,1.7060657
91.5236792,11.0406842,-0.7679321,1.5535597,-0.0200806,5.5427558,1.6902194
91.6235959,10.9407659,-0.7661105,1.5515866,-0.0194049,5.5731413,1.6746045
91.7235126,10.8408651,-0.7640954,1.5496817,-0.0187228,5.6030836,1.659215
91.8234293,10.7410019,-0.7618942,1.5478459,-0.0180342,5.6325937,1.6440455
91.923346,10.6410914,-0.7595119,1.546078,-0.0173423,5.6616824,1.6290905
92.0232626,10.5412071,-0.756957,1.5443801,-0.016645,5.6903597,1.6143449
92.1231793,10.4413544,-0.7542368,1.5427525,-0.0159425,5.7186356,1.5998037
92.223096,10.3414561,-0.751356,1.5411943,-0.015238,5.7465196,1.5854621
92.3230127,10.2415875,-0.7483239,1.5397072,-0.014529,5.7740208,1.5713155
92.4229294,10.1417427,-0.7451475,1.5382914,-0.0138161,5.8011479,1.5573594
92.522846,10.0418615,-0.7418319,1.5369463,-0.013102,5.8279095,1.5435896
92.6227627,9.9420077,-0.7383863,1.5356731,-0.0123845,5.8543138,1.5300019
92.7226794,9.8421696,-0.7348176,1.5344718,-0.0116641,5.8803687,1.5165922
92.8225961,9.7423069,-0.7311314,1.5333422,-0.0109432,5.9060817,1.5033569
92.9225128,9.6424661,-0.7273368,1.532285,-0.0102199,5.9314604,1.490292
93.0224294,9.5426353,-0.7234404,1.5313002,-0.0094947,5.9565118,1.4773941
93.1223461,9.442789,-0.7194486,1.5303876,-0.0087695,5.9812428,1.4646595
93.2222628,9.3429593,-0.7153698,1.5295477,-0.0080427,6.0056601,1.4549151
93.3221795,9.2431354,-0.7112109,1.5287805,-0.007315,6.029817,1.4545516
93.4220962,9.143303,-0.7069786,1.5280859,-0.0065877,6.0538716,1.4541883
93.5220128,9.0434819,-0.7026809,1.5274641,-0.0058596,6.077825,1.4538251
93.6219295,8.9436634,-0.6983247,1.526915,-0.0051315,6.1016784,1.4534619
93.7218462,8.8438421,-0.6939172,1.5264386,-0.0044043,6.125433,1.4530988
93.8217629,8.744027,-0.689466,1.5260349,-0.0036771,6.14909,1.4527359
93.9216796,8.6442119,-0.6849779,1.5257038,-0.0029505,6.1726503,1.452373
94.0215962,8.5443989,-0.6804605,1.5254453,-0.0022255,6.1961153,1.4520102
94.1215129,8.4445866,-0.6759209,1.5252591,-0.0015012,6.2194859,1.4516475
94.2214296,8.3447727,-0.6713662,1.5251452,-0.0007785,6.2427632,1.4512849
94.3213463,8.2449649,-0.666804,1.5251035,-0.0000578,6.2659483,1.4509224
94.421263,8.1451523,-0.662241,1.5251336,0.0006613,6.2890421,1.4505599
94.5211796,8.0453372,-0.6576845,1.5252355,0.001378,6.3120457,1.4501976
94.6210963,7.9455313,-0.6531422,1.5254089,0.002092,6.33496,1.4498354
