Ux_mps,Uy_mps,r_radps,ax_mps2,ay_mps2,speed,delta_rad,TxR,latitude,longitude,altitude,roll,pitch,yaw
0.24440689,-0.05749978,-0.02329797,-0.33906192,-1.11697984,43.40000153,0.00000000,0.00000000,39.96303101,116.30364976,64.88001118,0.02842125,-0.01256214,1.66058309
0.21971900,-0.05644783,-0.00441521,0.07471322,-0.52711892,34.90000153,0.00000000,0.00000000,39.96303106,116.30364973,64.87982382,0.02811605,-0.01306678,1.65998040
0.17814441,-0.05656057,0.00104234,0.77017796,-0.59853345,26.00000000,0.00000000,0.00000000,39.96303114,116.30364968,64.87946152,0.02729818,-0.01366615,1.65901445
0.14049222,-0.05880806,0.00682101,0.15282646,-0.07424276,21.70000076,0.00000000,0.00000000,39.96303119,116.30364964,64.87909079,0.02685900,-0.01373743,1.65823682
0.11530723,-0.05868104,0.00827089,0.56111985,-0.71727133,14.19999981,0.00000000,0.00000000,39.96303123,116.30364961,64.87868148,0.02642565,-0.01380730,1.65770558
0.08763322,-0.05491534,-0.01225322,0.04370322,-0.25955611,14.80000019,0.00000000,0.00000000,39.96303125,116.30364958,64.87842904,0.02607613,-0.01400836,1.65688161
0.05737091,-0.05712722,0.00768080,0.24781410,-0.42805588,-1.00000000,0.00000000,0.00000000,39.96303125,116.30364954,64.87802779,0.02585241,-0.01406908,1.65647856
0.02704619,-0.05622103,0.00507459,0.10999000,-0.19946715,-0.40000001,0.00000000,0.00000000,39.96303124,116.30364950,64.87755958,0.02583184,-0.01428903,1.65551041
0.02031599,-0.05764184,0.00602826,-0.04695490,0.08723378,-1.00000000,0.00000000,0.00000000,39.96303123,116.30364947,64.87712208,0.02583264,-0.01514071,1.65469151
0.02651155,-0.05476859,-0.00674129,0.21411379,0.07643466,-3.29999995,0.00000000,0.00000000,39.96303121,116.30364944,64.87679650,0.02592244,-0.01552385,1.65391759
0.03036548,-0.05733226,0.00641122,0.07432019,0.31384054,-2.50000000,0.00000000,0.00000000,39.96303120,116.30364942,64.87657698,0.02599955,-0.01564989,1.65331176
0.03579561,-0.05472799,-0.00110418,-0.00138665,0.24048108,-1.29999995,0.00000000,0.00000000,39.96303119,116.30364939,64.87619645,0.02603672,-0.01585143,1.65229327
0.04498846,-0.05351811,-0.00036657,0.03040821,0.17835610,-0.20000000,0.00000000,0.00000000,39.96303119,116.30364936,64.87596511,0.02601450,-0.01602302,1.65137809
0.04315653,-0.05233319,0.00153258,0.07112902,-0.04541989,1.50000000,0.00000000,0.00000000,39.96303118,116.30364932,64.87567659,0.02595463,-0.01601069,1.65039453
0.04134507,-0.05164699,0.00356361,0.06117583,0.03054568,0.00000000,0.00000000,0.00000000,39.96303118,116.30364930,64.87553066,0.02588467,-0.01602411,1.64974472
0.04257595,-0.05093273,0.00021383,0.01492608,0.05215107,-0.30000001,0.00000000,0.00000000,39.96303118,116.30364928,64.87539284,0.02585501,-0.01605767,1.64899966
0.04228423,-0.05038690,0.00024214,0.04851593,-0.00842175,0.00000000,0.00000000,0.00000000,39.96303118,116.30364925,64.87531174,0.02582233,-0.01605692,1.64789204
0.04246634,-0.04974722,0.00075921,0.05108708,0.05927979,0.00000000,0.00000000,0.00000000,39.96303117,116.30364922,64.87514069,0.02582948,-0.01607686,1.64676556
0.04255146,-0.04931456,0.00026897,0.04508087,0.01401585,0.00000000,0.00000000,0.00000000,39.96303117,116.30364921,64.87508227,0.02581378,-0.01609483,1.64620908
0.04244860,-0.04872659,0.00174269,0.04864029,0.03279374,0.00000000,0.00000000,0.00000000,39.96303117,116.30364919,64.87502514,0.02581265,-0.01612959,1.64512619
0.04257535,-0.04881518,0.00118837,0.04020891,0.02515917,0.00000000,0.00000000,0.00000000,39.96303117,116.30364917,64.87495452,0.02583039,-0.01614159,1.64420962
0.04269816,-0.04892544,-0.00068694,0.04372145,0.02522497,0.00000000,0.00000000,0.00000000,39.96303117,116.30364916,64.87485699,0.02581360,-0.01618257,1.64312717
0.04254160,-0.04900944,0.00034347,0.03578849,0.03684739,0.00000000,0.00000000,0.00000000,39.96303116,116.30364915,64.87482943,0.02577985,-0.01621021,1.64217418
0.04260721,-0.04926238,0.00102594,0.06460169,0.03100702,0.00000000,0.00000000,0.00000000,39.96303116,116.30364915,64.87480310,0.02579558,-0.01624311,1.64163773
0.04243982,-0.04971093,0.00073090,0.03798674,0.03334564,0.00000000,0.00000000,0.00000000,39.96303116,116.30364914,64.87473461,0.02578767,-0.01625023,1.64053788
0.04300765,-0.05124232,0.00153109,0.05886364,0.02515892,0.00000000,0.00000000,0.00000000,39.96303117,116.30364915,64.87471335,0.02578718,-0.01622502,1.63970525
0.04278107,-0.05169279,0.00198111,0.04670804,0.03443636,0.00000000,0.00000000,0.00000000,39.96303117,116.30364914,64.87446074,0.02574926,-0.01622191,1.63861749
0.04261971,-0.05192941,0.00153258,0.04944587,0.01720535,0.00000000,0.00000000,0.00000000,39.96303117,116.30364914,64.87429791,0.02572190,-0.01621396,1.63807697
0.04255830,-0.05241646,0.00002310,0.03656605,0.02989751,0.00000000,0.00000000,0.00000000,39.96303117,116.30364913,64.87399832,0.02569886,-0.01621829,1.63695737
0.04265614,-0.05299318,0.00071302,0.03846158,0.03797840,0.00000000,0.00000000,0.00000000,39.96303117,116.30364913,64.87378543,0.02571037,-0.01622113,1.63601394
0.04256845,-0.05354450,0.00021234,0.04206247,0.03778461,0.00000000,0.00000000,0.00000000,39.96303116,116.30364912,64.87316677,0.02571748,-0.01621363,1.63482688
0.04262065,-0.05412200,0.00083372,0.05011755,0.03270108,0.00000000,0.00000000,0.00000000,39.96303116,116.30364912,64.87260475,0.02569753,-0.01623511,1.63392657
0.04252849,-0.05439203,0.00222013,0.05492731,0.03238115,0.00000000,0.00000000,0.00000000,39.96303116,116.30364911,64.87228576,0.02570382,-0.01623660,1.63337088
0.04222833,-0.05484331,0.00040606,0.04486432,0.01507194,0.00000000,0.00000000,0.00000000,39.96303116,116.30364911,64.87168081,0.02565693,-0.01627752,1.63230320
0.04206545,-0.05551147,-0.00020713,0.03488600,0.04413115,0.00000000,0.00000000,0.00000000,39.96303116,116.30364911,64.87113117,0.02566600,-0.01630243,1.63137777
0.04180630,-0.05612396,0.00153556,0.03910799,0.02968495,0.00000000,0.00000000,0.00000000,39.96303115,116.30364911,64.87107268,0.02564818,-0.01634827,1.63023551
0.04167740,-0.05624916,0.00066385,0.04082951,0.02723223,0.00000000,0.00000000,0.00000000,39.96303115,116.30364910,64.87113359,0.02565059,-0.01634437,1.62967316
0.04142224,-0.05661436,0.00210181,0.02647892,0.01988092,0.00000000,0.00000000,0.00000000,39.96303115,116.30364910,64.87127533,0.02561360,-0.01637791,1.62854867
0.04106408,-0.05702486,0.00070557,0.04392324,0.02825375,0.00000000,0.00277507,0.00000000,39.96303114,116.30364910,64.87143615,0.02556556,-0.01640902,1.62739730
0.04079917,-0.05673354,0.00090376,0.13400975,0.02921163,1.10000002,0.04255113,0.07436523,39.96303114,116.30364910,64.87155779,0.02554849,-0.01638425,1.62659497
0.04800258,-0.05958916,0.01953319,0.05477167,-0.06506152,0.89999998,0.12025318,0.35618341,39.96303114,116.30364910,64.87229078,0.02589608,-0.01651844,1.62615237
0.06094007,-0.06196502,0.01177117,0.23882040,0.61471713,5.09999990,0.18037978,0.61981976,39.96303115,116.30364910,64.87303142,0.02672409,-0.01715474,1.62608279
0.07847518,-0.06380681,0.05017743,-0.07769064,0.10735670,7.09999990,0.22940607,0.91981977,39.96303116,116.30364911,64.87419633,0.02945168,-0.01797866,1.62678688
0.11601994,-0.05695253,0.04697965,-0.38002744,0.73752332,12.60000038,0.26270697,1.04709244,39.96303119,116.30364911,64.87543485,0.03182905,-0.01916687,1.62835624
0.13532065,-0.05180111,0.06027445,-0.36667085,0.66260493,17.10000038,0.28213245,1.04709244,39.96303123,116.30364912,64.87662127,0.03287765,-0.01927772,1.62945287
0.14485388,-0.04784642,0.02659783,0.01207951,0.08717509,19.10000038,0.28305751,0.97436517,39.96303126,116.30364911,64.87734185,0.03310516,-0.01960148,1.63039995
0.15838121,-0.04252637,0.05390272,-0.01529035,0.05099949,20.89999962,0.27288222,0.91072887,39.96303132,116.30364909,64.87878950,0.03278008,-0.01951850,1.63236613
0.17050247,-0.04983854,0.07045195,0.10380127,0.41726920,22.39999962,0.25530678,0.88345611,39.96303138,116.30364907,64.88019947,0.03209373,-0.01948651,1.63407066
0.17128298,-0.04478554,0.04288778,0.26418686,0.13399071,24.10000038,0.23773131,0.81981981,39.96303141,116.30364906,64.88090695,0.03191601,-0.01975803,1.63497433
0.17589925,-0.04660358,0.05715565,-0.21765931,0.09154866,27.00000000,0.20258035,0.71072882,39.96303147,116.30364905,64.88195915,0.03167279,-0.01990198,1.63669861
0.17752349,-0.04654813,0.04744306,0.35240665,0.01919584,28.29999924,0.17205456,0.64709246,39.96303154,116.30364902,64.88301153,0.03117755,-0.02059724,1.63890611
0.18097660,-0.05017988,0.03295467,0.74033493,-0.12580076,23.70000076,0.15910421,0.61981976,39.96303160,116.30364900,64.88386374,0.03041560,-0.02090400,1.64017711
0.18036254,-0.04833620,0.02950207,0.55172145,0.73668075,27.20000076,0.15262903,0.62891066,39.96303167,116.30364898,64.88500893,0.02976866,-0.02107904,1.64159465
0.18238217,-0.04773314,0.04594550,0.23927316,0.19013415,23.50000000,0.15262903,0.64709246,39.96303170,116.30364897,64.88553294,0.02939587,-0.02133209,1.64219372
0.18259573,-0.04697205,0.03933236,0.18719846,-0.28779939,24.29999924,0.15725417,0.67436516,39.96303178,116.30364895,64.88664998,0.02884770,-0.02114993,1.64340909
0.18316120,-0.04974633,0.03414378,0.22562909,-0.00465496,28.39999962,0.16835445,0.71981972,39.96303184,116.30364893,64.88760160,0.02844970,-0.02117158,1.64444400
0.19185743,-0.05223913,0.06029830,0.24051042,0.78565955,30.79999924,0.19055505,0.78345609,39.96303191,116.30364889,64.88876132,0.02815812,-0.02098599,1.64587027
0.19482580,-0.04737968,0.05626605,0.02485301,0.08712877,28.89999962,0.22570598,0.84709251,39.96303195,116.30364888,64.88933210,0.02834441,-0.02129393,1.64677217
0.20940960,-0.04495783,0.07639752,0.10895731,0.05801278,30.60000038,0.23680627,0.89254701,39.96303204,116.30364884,64.89037689,0.02885249,-0.02112129,1.64916400
0.22069561,-0.04176833,0.08081273,0.09718683,0.04870675,37.20000076,0.23773131,0.92891067,39.96303211,116.30364882,64.89135503,0.02940050,-0.02112314,1.65164345
0.22838939,-0.04051910,0.04504696,-0.38664651,-0.42121327,38.29999924,0.23310617,0.93800157,39.96303219,116.30364878,64.89215904,0.02982850,-0.02105753,1.65367712
0.24307609,-0.04492820,0.06923899,1.46735382,0.75114262,34.29999924,0.22755603,0.93800157,39.96303229,116.30364874,64.89315399,0.02979393,-0.02098467,1.65679813
0.24379835,-0.03842432,0.06841198,-0.35430250,-0.02270454,36.79999924,0.22848104,0.94709247,39.96303234,116.30364872,64.89361147,0.03024042,-0.02149598,1.65862838
0.25375950,-0.03106394,0.05460903,-0.29835954,0.46632454,42.70000076,0.23403119,0.98345608,39.96303244,116.30364867,64.89454947,0.03032388,-0.02175523,1.66221426
0.27591933,-0.03758768,0.13961868,0.58134949,1.82835031,48.09999847,0.24235642,1.06527424,39.96303256,116.30364862,64.89527157,0.02997334,-0.02273186,1.66619369
0.30291429,-0.03363800,0.12520479,1.24312186,1.96828187,46.29999924,0.24328144,1.14709246,39.96303269,116.30364861,64.89564717,0.03080680,-0.02300028,1.66998563
0.29617168,-0.01763708,0.09592251,-1.47922611,0.11215933,49.20000076,0.24328144,1.26527429,39.96303276,116.30364859,64.89568863,0.03163062,-0.02329063,1.67287801
0.33640120,-0.01632144,0.10396317,0.11660375,0.25486740,56.50000000,0.24605651,1.34709239,39.96303290,116.30364853,64.89593247,0.02865701,-0.02420424,1.67796333
0.36542036,-0.03333829,0.12846813,-1.37660074,0.25595441,61.50000000,0.25068164,1.41981971,39.96303304,116.30364848,64.89600031,0.03027337,-0.02344800,1.68370699
0.40947290,-0.01990793,0.19229579,1.20072329,1.90910792,69.90000153,0.25253168,1.44709241,39.96303323,116.30364843,64.89600209,0.03169950,-0.02346520,1.69087124
0.44502854,-0.02327429,0.19886573,1.45322573,1.74034178,80.40000153,0.25715682,1.46527421,39.96303341,116.30364834,64.89606637,0.03154683,-0.02367058,1.69797064
0.45732068,-0.01939487,0.15515016,-0.81101841,0.42830211,80.80000305,0.26548201,1.48345613,39.96303351,116.30364830,64.89602714,0.03312605,-0.02427571,1.70249257
0.48349716,0.00143909,0.17094988,-1.91555381,0.36692500,87.40000153,0.27473229,1.48345613,39.96303373,116.30364819,64.89643841,0.03322235,-0.02346619,1.71238155
0.49113108,-0.02970734,0.19972849,0.12613013,1.41914630,87.19999695,0.28768262,1.50163794,39.96303396,116.30364808,64.89706175,0.03247026,-0.02280795,1.72466799
0.53986727,0.01906354,0.22848274,1.36543596,1.80648577,90.59999847,0.30803317,1.52891064,39.96303418,116.30364797,64.89764954,0.03195683,-0.02392462,1.73498179
0.54250696,0.01447706,0.27086961,-0.78607553,-0.08363262,100.50000000,0.31265828,1.53800154,39.96303430,116.30364789,64.89787945,0.03265443,-0.02459894,1.74208468
0.57642968,0.02448271,0.32260048,-1.81865895,0.94352567,109.19999695,0.30248299,1.53800154,39.96303456,116.30364773,64.89841082,0.03254146,-0.02558909,1.76022211
0.62117015,0.03200917,0.32088536,1.54528880,1.71937740,106.69999695,0.29970792,1.55618334,39.96303483,116.30364755,64.89935764,0.03126787,-0.02320888,1.77712760
0.64065850,0.03274208,0.37165508,1.12897444,1.93700385,115.30000305,0.30988318,1.58345604,39.96303507,116.30364739,64.89986120,0.03037661,-0.02166664,1.79215208
0.66126113,0.05223264,0.35098574,1.15102255,1.64694023,122.19999695,0.31913346,1.60163784,39.96303535,116.30364721,64.90033573,0.03035601,-0.02115843,1.80815719
0.66508081,0.05823984,0.34702203,-1.64486396,-0.17332688,121.19999695,0.32005847,1.62891078,39.96303550,116.30364709,64.90049633,0.02992403,-0.02260395,1.81849924
0.71075581,0.04096163,0.38061818,-4.00080919,1.42517519,131.00000000,0.32283354,1.62891078,39.96303580,116.30364686,64.90121921,0.03172058,-0.02195743,1.84023483
0.72098733,0.05184617,0.47413778,0.79805648,2.13574386,131.80000305,0.33300883,1.63800168,39.96303613,116.30364662,64.90132749,0.03415030,-0.01880966,1.86571685
0.73030262,0.05432337,0.45555618,-1.17502451,1.18354177,137.39999390,0.34133402,1.63800168,39.96303629,116.30364649,64.90135753,0.03416742,-0.02105532,1.87921290
0.75481595,0.06187591,0.46816254,-1.51759219,-0.67971027,139.10000610,0.33485883,1.63800168,39.96303656,116.30364625,64.90233334,0.03359023,-0.02103918,1.90118632
0.77484394,0.08522268,0.45940962,-3.08579969,1.07229209,147.50000000,0.32745865,1.63800168,39.96303692,116.30364592,64.90319130,0.03392858,-0.02266051,1.92804130
0.82264812,0.07356322,0.50896037,1.71819758,1.69987190,148.69999695,0.32375857,1.63800168,39.96303725,116.30364558,64.90368622,0.03259325,-0.02089070,1.95642876
0.82906864,0.09157322,0.48606169,-0.29676208,0.30422068,156.10000610,0.32283354,1.62891078,39.96303753,116.30364528,64.90411495,0.03391469,-0.01953366,1.98117900
0.84556003,0.08291295,0.47442093,-0.77167249,0.63686353,156.39999390,0.32375857,1.61981964,39.96303771,116.30364510,64.90434275,0.03394336,-0.02006221,1.99659249
0.86291081,0.08766417,0.52987266,-1.44531751,0.26869202,163.60000610,0.32838371,1.61072874,39.96303799,116.30364476,64.90450804,0.03024589,-0.01922755,2.02047484
0.87720945,0.10775524,0.50000924,-3.59490848,0.28630635,170.10000610,0.33023372,1.61072874,39.96303836,116.30364429,64.90325834,0.03125518,-0.02031083,2.05050437
0.91405921,0.13095389,0.54091746,1.44108307,0.79920030,169.89999390,0.33023372,1.61072874,39.96303869,116.30364382,64.90216989,0.02910312,-0.01934520,2.08205437
0.91202951,0.10127546,0.57186937,-0.00645564,-0.06417780,177.00000000,0.32838371,1.60163784,39.96303886,116.30364358,64.90177228,0.02857305,-0.01974386,2.09974996
0.92851060,0.14158181,0.54576927,-3.16690850,0.43878582,176.00000000,0.32745865,1.60163784,39.96303919,116.30364307,64.90116675,0.02880770,-0.02310102,2.13383888
0.94515763,0.13623177,0.53500307,-3.67738724,0.13687651,178.10000610,0.32560861,1.60163784,39.96303947,116.30364263,64.90132474,0.02872715,-0.02291220,2.16239057
0.96418025,0.15853767,0.56015325,0.91472036,-0.37367627,176.80000305,0.32468361,1.60163784,39.96303980,116.30364203,64.90150201,0.02917713,-0.02293272,2.19786538
0.98238131,0.12406367,0.66642237,-1.73895621,-0.52914721,179.80000305,0.32283354,1.59254694,39.96303995,116.30364174,64.90092819,0.02954012,-0.02408230,2.21653197
0.98936583,0.13227803,0.64808220,-1.01181865,-1.27491713,184.39999390,0.32190853,1.59254694,39.96304020,116.30364124,64.89974710,0.03164032,-0.02428131,2.24792343
0.99661080,0.17478913,0.65535694,-3.12495875,-0.58086288,183.10000610,0.32098347,1.59254694,39.96304048,116.30364062,64.89924907,0.02844621,-0.02671167,2.28650535
1.00340699,0.16687967,0.64445215,-5.17923212,-2.87599516,188.19999695,0.32005847,1.59254694,39.96304070,116.30364008,64.89897402,0.02677231,-0.02905942,2.32047531
1.01669309,0.14325354,0.65633583,0.50916982,-1.38545263,192.39999390,0.31820843,1.59254694,39.96304099,116.30363938,64.89802430,0.02559171,-0.02845577,2.36130327
1.03778111,0.16538545,0.67414278,-1.01761532,-0.89545429,197.30000305,0.31080824,1.59254694,39.96304111,116.30363902,64.89724993,0.02574887,-0.03004188,2.38243257
1.05681539,0.15520344,0.66163027,-3.24923325,-1.76353347,187.89999390,0.30895817,1.59254694,39.96304133,116.30363829,64.89646368,0.01939524,-0.02704953,2.42368087
1.07601315,0.18271322,0.67681903,0.88639474,0.80046076,203.89999390,0.31080824,1.59254694,39.96304155,116.30363754,64.89509619,0.02193949,-0.02418181,2.46280892
1.07490094,0.18649553,0.67417699,-0.39145052,-0.23650700,204.30000305,0.31265828,1.60163784,39.96304165,116.30363716,64.89413516,0.02166171,-0.02521976,2.48310976
1.09694377,0.16218095,0.68931806,-2.21393967,-0.49941045,205.89999390,0.31358328,1.60163784,39.96304186,116.30363649,64.89354028,0.02282534,-0.02810420,2.51596427
1.10815827,0.23539669,0.62661397,-3.64278769,-3.09210539,211.80000305,0.31450835,1.60163784,39.96304201,116.30363569,64.89412565,0.02234842,-0.02743304,2.55631646
1.11235029,0.24244589,0.64087886,-3.97868109,-4.12852526,208.39999390,0.31358328,1.60163784,39.96304212,116.30363501,64.89464585,0.01846869,-0.02939021,2.58911429
1.14721766,0.20226773,0.70131356,-0.15941346,-0.70382774,212.39999390,0.31450835,1.61072874,39.96304224,116.30363418,64.89570426,0.01764461,-0.02983010,2.62937952
1.16816083,0.24963021,0.67588091,0.17717518,-0.22625244,217.00000000,0.31543335,1.61072874,39.96304234,116.30363340,64.89641099,0.01714946,-0.03145511,2.66416956
1.16693840,0.21549419,0.70817554,0.02984736,0.14261021,216.60000610,0.31543335,1.61072874,39.96304239,116.30363297,64.89659132,0.01728471,-0.03354746,2.68573234
1.20049728,0.20113189,0.69637829,-2.31172657,-0.59056616,219.30000305,0.31543335,1.61072874,39.96304247,116.30363210,64.89678921,0.02113093,-0.03860195,2.72853319
1.23805374,0.24545373,0.76178980,0.11917356,2.38755226,227.39999390,0.31543335,1.61072874,39.96304252,116.30363119,64.89727198,0.02252577,-0.03575779,2.77163648
1.25226765,0.23166373,0.73692304,-0.41395104,3.15307903,224.60000610,0.31543335,1.61981964,39.96304253,116.30363072,64.89761980,0.01825099,-0.03376651,2.79260624
1.25075589,0.22002445,0.70132995,0.26459134,-2.79016757,228.30000305,0.31635836,1.61072874,39.96304256,116.30362993,64.89844717,0.02204036,-0.02786111,2.82805808
1.27098079,0.28409891,0.71874207,-2.46027327,-3.19123673,230.80000305,0.31820843,1.61981964,39.96304253,116.30362892,64.89902271,0.01767244,-0.02609028,2.87053342
1.29371116,0.28972680,0.73725528,-2.34106565,-2.17870975,229.10000610,0.31820843,1.61981964,39.96304249,116.30362812,64.89916898,0.01602321,-0.02476758,2.90869628
1.31675337,0.27010503,0.81949925,0.01140894,-1.27087486,239.80000305,0.31820843,1.62891078,39.96304242,116.30362715,64.89941102,0.01787286,-0.02293637,2.95328299
1.33725364,0.28357049,0.69075757,-2.32675123,3.79674888,236.19999695,0.31358328,1.62891078,39.96304237,116.30362666,64.89947703,0.01367232,-0.02249663,2.97626783
1.36268811,0.24315445,0.76758790,-0.50294793,-2.08692503,240.50000000,0.31358328,1.62891078,39.96304228,116.30362583,64.89905200,0.01714670,-0.01663825,3.01388563
1.38177052,0.29843900,0.71893275,-2.17652893,-2.30283070,247.50000000,0.31265828,1.63800168,39.96304210,116.30362474,64.89762795,0.01762187,-0.01269178,3.05918030
1.41592400,0.30116765,0.75159764,0.29784372,1.23144484,253.00000000,0.31265828,1.64709258,39.96304190,116.30362373,64.89607151,0.01973967,-0.00959684,3.10451876
1.42216051,0.32223383,0.74342275,1.36506104,-1.81096256,264.70001221,0.31358328,1.64709258,39.96304178,116.30362321,64.89564626,0.01986632,-0.00910607,3.12753271
1.43584001,0.29425861,0.80786300,-0.70780987,-4.95451832,253.80000305,0.31450835,1.64709258,39.96304150,116.30362219,64.89511898,0.00968267,-0.01057717,-3.10807648
1.46115660,0.27889263,0.74279833,-0.68668139,-2.49847436,258.60000610,0.31450835,1.64709258,39.96304126,116.30362133,64.89403745,0.01612121,-0.01173980,-3.06785463
1.49579258,0.29004583,0.91509920,-0.20312907,1.04514575,267.10000610,0.31358328,1.65618348,39.96304092,116.30362026,64.89153548,0.01995998,-0.01524039,-3.01757612
1.51425601,0.29856891,0.86048496,-0.75304496,0.62848490,268.89999390,0.31358328,1.65618348,39.96304063,116.30361943,64.89030512,0.02481855,-0.01902942,-2.97416585
1.51782730,0.34110401,0.84573728,-0.62671018,-2.08389568,267.20001221,0.31265828,1.65618348,39.96304043,116.30361894,64.88989879,0.02294847,-0.02238650,-2.94765925
1.52659965,0.26145039,0.88568556,0.63893360,-5.70541239,271.70001221,0.31173325,1.65618348,39.96304001,116.30361795,64.88969513,0.01874973,-0.01607473,-2.89872616
1.51995530,0.28766926,0.78321499,0.18676400,-5.61847258,280.00000000,0.31080824,1.65618348,39.96303966,116.30361715,64.88778541,0.02807249,-0.01838932,-2.85651399
1.58764613,0.32775997,0.85702491,0.25643295,-0.23769091,274.50000000,0.30988318,1.65618348,39.96303912,116.30361615,64.88478164,0.02832738,-0.01843413,-2.80713133
1.59344204,0.31875396,0.83703190,0.83696318,0.30282950,277.29998779,0.30710813,1.65618348,39.96303885,116.30361568,64.88401623,0.02760650,-0.01582101,-2.78214467
1.58821949,0.34327206,0.74346447,1.77985168,-3.75593185,283.10000610,0.30803317,1.65618348,39.96303828,116.30361478,64.88349852,0.02564071,-0.01317573,-2.73383090
1.59679988,0.30233697,0.83802581,-0.00932521,2.19767213,283.50000000,0.30895817,1.65618348,39.96303768,116.30361390,64.88409795,0.02820605,-0.01772952,-2.68384430
1.65471993,0.32144992,0.85917419,-1.74722028,0.68106890,288.00000000,0.30988318,1.65618348,39.96303711,116.30361312,64.88333231,0.03127873,-0.02605596,-2.63989164
1.70168852,0.32983974,0.91821349,2.52665281,-4.67474842,293.60000610,0.31173325,1.65618348,39.96303654,116.30361245,64.88122532,0.03443274,-0.02580082,-2.59493049
1.70653034,0.26711182,0.95743930,0.48485565,-2.50222588,291.00000000,0.31358328,1.65618348,39.96303619,116.30361205,64.87937944,0.03502272,-0.02414857,-2.56781020
1.71802600,0.32902636,0.95098561,1.79823434,-4.28599548,282.29998779,0.31450835,1.65618348,39.96303545,116.30361126,64.87628182,0.03528333,-0.02077775,-2.51081940
1.74775363,0.36203566,0.90701973,-1.31683075,-0.71266431,299.29998779,0.31450835,1.65618348,39.96303466,116.30361054,64.87560445,0.02643133,-0.01747411,-2.45252134
1.76506927,0.32509384,0.93264228,3.74959445,-0.61816096,292.39999390,0.31450835,1.65618348,39.96303398,116.30360995,64.87516853,0.02326393,-0.01088791,-2.40553085
1.74640607,0.27455389,0.98305142,1.16081619,-0.61296999,304.00000000,0.31450835,1.65618348,39.96303350,116.30360957,64.87397221,0.02634430,-0.00935962,-2.37589464
1.77501922,0.29077182,0.95018691,1.50988257,-3.86254334,303.20001221,0.31450835,1.65618348,39.96303265,116.30360899,64.87051438,0.03254653,-0.01085725,-2.31658124
1.81463036,0.37280523,0.93835700,1.16679990,-1.81990397,304.50000000,0.31450835,1.65618348,39.96303176,116.30360845,64.86761712,0.03323738,-0.00801652,-2.25990809
1.81761293,0.39795712,0.94432020,2.56977558,-1.11786413,321.20001221,0.31450835,1.65618348,39.96303128,116.30360822,64.86655181,0.02628147,-0.00667585,-2.23210250
1.82681099,0.33778724,0.98583198,1.91073012,-1.75038612,309.00000000,0.31450835,1.65618348,39.96303047,116.30360788,64.86498465,0.01107955,-0.00846041,-2.18600501
1.85101913,0.29501898,1.01669681,-1.71897614,0.58497483,316.79998779,0.31450835,1.65618348,39.96302968,116.30360748,64.86381576,0.01388512,-0.01221584,-2.13793560
1.89238658,0.24704672,1.02937043,5.85491705,-4.16345501,322.29998779,0.31450835,1.65618348,39.96302864,116.30360708,64.86131985,0.03382703,-0.01517461,-2.07385507
1.96915711,0.31684894,0.94613695,-6.53559923,-0.07399766,328.89999390,0.31450835,1.66527438,39.96302762,116.30360681,64.85901921,0.03144527,-0.01055174,-2.01333064
1.96697286,0.30827449,0.99795860,-0.73607236,0.36777613,325.20001221,0.31450835,1.66527438,39.96302709,116.30360671,64.85785347,0.02836237,-0.00362235,-1.98209651
1.95276279,0.38089083,0.94549453,3.96647573,-3.03105664,337.89999390,0.31543335,1.66527438,39.96302602,116.30360656,64.85470173,0.02285800,0.00192946,-1.92408390
1.96830022,0.30309561,0.96261156,3.63035393,-4.26945734,336.50000000,0.31543335,1.67436528,39.96302505,116.30360653,64.85350250,0.02425187,0.00146940,-1.87265794
2.01525213,0.29040566,1.06239283,2.65856266,0.31197801,341.29998779,0.31543335,1.67436528,39.96302399,116.30360657,64.85317313,0.03501951,-0.00008651,-1.81162638
2.01746213,0.26088970,1.05888188,2.68448615,-0.39376739,355.10000610,0.31543335,1.67436528,39.96302345,116.30360662,64.85281496,0.04118849,0.00005534,-1.77998621
2.05831491,0.30563518,0.97780639,4.04398870,-3.22965240,349.20001221,0.31543335,1.67436528,39.96302236,116.30360677,64.85000074,0.04656639,-0.00115691,-1.71572215
2.06502761,0.36991763,1.08575499,2.85136580,-2.15970969,345.10000610,0.31635836,1.67436528,39.96302142,116.30360699,64.84747442,0.03741177,-0.00088208,-1.66194292
2.07040438,0.20791906,1.09135008,3.16477489,1.29027355,339.00000000,0.31635836,1.67436528,39.96302043,116.30360727,64.84670374,0.03837215,-0.00136859,-1.60591543
2.11031816,0.23450788,1.19576728,0.67675722,-2.24014473,354.50000000,0.31635836,1.67436528,39.96301936,116.30360766,64.84815654,0.04451423,-0.01126498,-1.53352635
2.12647143,0.18637110,1.22001302,1.50951672,0.00035819,354.70001221,0.31635836,1.67436528,39.96301882,116.30360788,64.84882277,0.05071848,-0.01255732,-1.49617446
2.13816630,0.27052334,1.07472050,6.54172373,1.52855110,364.60000610,0.31635836,1.67436528,39.96301774,116.30360842,64.84858901,0.04738362,-0.01512335,-1.42564719
2.17811646,0.25111408,1.11620533,3.91525698,-0.93827713,357.60000610,0.31543335,1.67436528,39.96301685,116.30360895,64.84822724,0.04419562,-0.01294929,-1.36532052
