Ux_mps,Uy_mps,r_radps,ax_mps2,ay_mps2,speed_rpm,delta_rad,Single_Motor_TxR_Nm,latitude,longitude,altitude,roll_rad,pitch_rad,yaw_rad,gps_state,UWB_x_m,UWB_y_m,EKF_x_m,EKF_y_m
-0.00459263,0.00076687,0.00000000,0.00748383,-0.00933335,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01621152,-0.01189001,-1.36437979,0,0.74299997,1.63199997,0.76228860,1.62491286
-0.00459263,0.00076687,0.00000000,-0.01458207,0.01515813,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01621152,-0.01189001,-1.36437979,0,0.75099999,1.63100004,0.76228860,1.62491286
-0.00501517,0.00069827,0.00000000,-0.01458207,0.01515813,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01618934,-0.01186610,-1.36443033,0,0.74400002,1.63399994,0.75817334,1.62718423
-0.00501517,0.00069827,0.00000000,-0.00334487,0.00535131,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01618934,-0.01186610,-1.36443033,0,0.73500001,1.63499999,0.75817334,1.62718423
-0.00556676,0.00046640,0.00000000,-0.00334487,0.00535131,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01615205,-0.01186709,-1.36447351,0,0.74199998,1.64900005,0.75286211,1.63156620
-0.00556676,0.00046640,0.00000000,0.01938985,-0.02003964,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01615205,-0.01186709,-1.36447351,0,0.73500001,1.65400004,0.75286211,1.63156620
-0.00591611,0.00016345,0.00000000,0.01938985,-0.02003964,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01617251,-0.01187157,-1.35430893,0,0.72899997,1.66799998,0.74706378,1.63996083
-0.00591611,0.00016345,0.00000000,-0.00962082,-0.00393908,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01617251,-0.01187157,-1.35430893,0,0.72799999,1.68299997,0.74706378,1.63996083
-0.00710842,-0.00028110,0.00000000,-0.00962082,-0.00393908,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01615728,-0.01188288,-1.35189883,0,0.70400000,1.68700004,0.73826417,1.65257559
-0.00710842,-0.00028110,0.00000000,0.01602834,0.00356263,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01615728,-0.01188288,-1.35189883,0,0.70400000,1.69299996,0.73826417,1.65257559
-0.00823845,-0.00041232,0.00000000,-0.00132730,-0.00317553,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01619387,-0.01193391,-1.35283056,0,0.68599999,1.69400001,0.73318358,1.65870530
-0.00938608,-0.00099451,0.00000000,-0.00132730,-0.00317553,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01618397,-0.01195798,-1.35284942,0,0.67400002,1.70400000,0.71846722,1.67014177
-0.00938608,-0.00099451,0.00000000,0.01920787,0.01238562,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01618397,-0.01195798,-1.35284942,0,0.67500001,1.71399999,0.71846722,1.67014177
-0.01032975,-0.00125049,0.00000000,0.01920787,0.01238562,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01619997,-0.01195917,-1.35286107,0,0.65799999,1.71899998,0.70401459,1.68321745
-0.01032975,-0.00125049,0.00000000,-0.00059797,0.00356891,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01619997,-0.01195917,-1.35286107,0,0.65499997,1.70200002,0.70401459,1.68321745
-0.01270676,-0.00242056,0.00000000,-0.00059797,0.00356891,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01620013,-0.01198976,-1.35268150,0,0.54000002,1.78900003,0.67360344,1.70162890
