Ux_mps,Uy_mps,r_radps,ax_mps2,ay_mps2,speed_rpm,delta_rad,Single_Motor_TxR_Nm,latitude,longitude,altitude,roll_rad,pitch_rad,yaw_rad,gps_state,UWB_x_m,UWB_y_m,EKF_x_m,EKF_y_m
0.00000000,0.00000000,0.00000000,0.00321655,0.00649281,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01245677,-0.01857703,-1.44188350,2.00000000,0.56900001,0.38900000,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00123683,0.01631392,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01245701,-0.01859103,-1.44187782,2.00000000,0.57999998,0.39899999,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00123683,0.01631392,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01245701,-0.01859103,-1.44187782,2.00000000,0.59700000,0.39300001,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,-0.00110694,0.02664186,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01245707,-0.01858925,-1.44186175,2.00000000,0.59299999,0.37400001,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,-0.00110694,0.02664186,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01245707,-0.01858925,-1.44186175,2.00000000,0.55100000,0.37000000,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,-0.00432045,0.00024161,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01245317,-0.01857728,-1.44181430,2.00000000,0.56900001,0.37300000,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,-0.00432045,0.00024161,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01245317,-0.01857728,-1.44181430,2.00000000,0.56400001,0.38200000,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,-0.00698502,0.01877423,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01243801,-0.01856614,-1.44173898,2.00000000,0.50700003,0.40300000,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,-0.00698502,0.01877423,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01243801,-0.01856614,-1.44173898,2.00000000,0.54200000,0.39600000,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,-0.00350205,0.00434446,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01244011,-0.01857990,-1.44172591,2.00000000,0.54500002,0.40200001,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00990718,0.03498973,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01242861,-0.01857037,-1.44171452,2.00000000,0.52999997,0.38600001,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00990718,0.03498973,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01242861,-0.01857037,-1.44171452,2.00000000,0.54100001,0.37799999,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,-0.00355243,-0.00376355,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01242024,-0.01857963,-1.44176331,2.00000000,0.53799999,0.39700001,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,-0.00355243,-0.00376355,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01242024,-0.01857963,-1.44176331,2.00000000,0.55500001,0.38299999,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,-0.00122600,0.00536266,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01241621,-0.01854227,-1.44177315,2.00000000,0.52899998,0.36199999,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,-0.00122600,0.00536266,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01241621,-0.01854227,-1.44177315,2.00000000,0.53600001,0.38299999,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,-0.00121297,0.00961355,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01242129,-0.01856943,-1.44169539,2.00000000,0.57099998,0.39199999,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,-0.00121297,0.00961355,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01242129,-0.01856943,-1.44169539,2.00000000,0.57900000,0.38999999,0.00000000,0.00000000
